year,iso3_o,iso3_d,M,X,peso_comercio_total,balanza_comercial,norm_ln_peso_comercio_total,CDT_vigente,norm_ln_dist,contig,comlang_off,comrelig,fta_wto,norm_ln_pib_per_capita_dolares_constantes_o,norm_ln_pib_per_capita_dolares_constantes_d,norm_entry_cost_o,norm_entry_cost_d
2009,ABW,CHL,72716.0,0.0,72716.0,-72716.0,-1.8104668315774455,0.0,-0.18285906975742922,0.0,1.0,0.708,0.0,0.45996442916196334,-0.23440719592599726,,-0.3216676495788996
2010,ABW,CHL,315127.0,251.0,315378.0,-314876.0,-1.4175452943089781,0.0,-0.18285906975742922,0.0,1.0,0.708,0.0,0.4331299578663148,-0.19356837980326455,,-0.32415234243742
2011,ABW,CHL,162468.0,302.0,162770.0,-162166.0,-1.5946784140271937,0.0,-0.18285906975742922,0.0,1.0,0.708,0.0,0.45616914131117103,-0.14951115296321113,,-0.3663921210322671
2012,ABW,CHL,203542.0,0.0,203542.0,-203542.0,-1.534815560685564,0.0,-0.18285906975742922,0.0,1.0,0.708,0.0,0.43367527529726285,-0.1057811706397957,,-0.38130027818338963
2004,ABW,CHN,72983.0,0.0,72983.0,-72983.0,-1.8094853128570034,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.579710610424746,-1.340417394548761,,-0.09804529231206208
2005,ABW,CHN,21141.0,0.0,21141.0,-21141.0,-2.141294966235117,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5531168244910425,-1.2509311516551294,,-0.15519322805803168
2006,ABW,CHN,91440.0,0.0,91440.0,-91440.0,-1.7491076717634404,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5470774133441006,-1.1517179699195197,,-0.26203502097440956
2007,ABW,CHN,226996.0,0.0,226996.0,-226996.0,-1.5056090950000696,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.56760512922003,-1.0408438626620808,,-0.28439725670109334
2008,ABW,CHN,318074.0,0.0,318074.0,-318074.0,-1.415265728107177,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5770475451604643,-0.9648021143701166,,-0.28439725670109334
2009,ABW,CHN,1696554.0,603.0,1697157.0,-1695951.0,-0.9668515862358822,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.45996442916196334,-0.8907598592737593,,-0.37136150674930796
2010,ABW,CHN,2397224.0,0.0,2397224.0,-2397224.0,-0.8743644022744661,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.4331299578663148,-0.8071277600490032,,-0.38130027818338963
2011,ABW,CHN,5820911.0,26579.0,5847490.0,-5794332.0,-0.6355652825955995,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.45616914131117103,-0.7330462030363646,,-0.40366251391007335
2012,ABW,CHN,4488002.0,34089.0,4522091.0,-4453913.0,-0.7044005126917587,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.43367527529726285,-0.6729997498541714,,-0.4409329067878796
2013,ABW,CHN,11837262.0,20.0,11837282.0,-11837242.0,-0.4467003639612599,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.47606140050338513,-0.6134727958443403,,-0.44590229250492047
2014,ABW,CHN,5699849.0,0.0,5699849.0,-5699849.0,-0.6424137302427108,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.47919506017665314,-0.5562017293914767,,-0.4707492210901247
2015,ABW,CHN,3460582.0,0.0,3460582.0,-3460582.0,-0.7760475815544055,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5017609609601553,-0.5024344297489522,,-0.4757186068071655
2016,ABW,CHN,2876217.0500000003,0.0,2876217.0500000003,-2876217.0500000003,-0.8255804284985944,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5059522336350354,-0.45025228406170953,,-0.4757186068071655
2017,ABW,CHN,3436988.1580000003,0.0,3436988.1580000003,-3436988.1580000003,-0.7778796751004572,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5365852615264369,-0.3974062613473034,,-0.45584106393900214
2018,ABW,CHN,5128189.22,0.0,5128189.22,-5128189.22,-0.6707169114785229,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5634324506235997,-0.3444588924756315,,-0.4632951425145634
2019,ABW,CHN,6552370.739,0.0,6552370.739,-6552370.739,-0.6050855815108619,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5719002840101779,-0.2961674356836951,,-0.46577983537308376
2020,ABW,CHN,4204638.412,0.0,4204638.412,-4204638.412,-0.7238927840321753,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.332804792882447,-0.27806771372067446,,-0.46577983537308376
2021,ABW,CHN,5905510.533,0.0,5905510.533,-5905510.533,-0.6329211702917938,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.46299093007947806,-0.20712905736817208,,-0.46577983537308376
2022,ABW,CHN,7634814.419000001,0.0,7634814.419000001,-7634814.419000001,-0.5641409155433543,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.5566010588712038,-0.18009811161397746,,-0.46577983537308376
2023,ABW,CHN,13096954.564,0.0,13096954.564,-13096954.564,-0.4196187283085137,0.0,0.9917936911509754,0.0,0.0,0.0,0.0,0.6225672141784655,-0.13319896653782493,,-0.46577983537308376
2004,ABW,COL,513798.0,71229.0,585027.0,-442569.0,-1.2520743189227852,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.579710610424746,-1.0604135917310642,,0.14296991496441838
2005,ABW,COL,511039.0,27646.0,538685.0,-483393.0,-1.274175198329602,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5531168244910425,-1.0314955668823313,,0.12060767923773459
2006,ABW,COL,683583.0,25678.0,709261.0,-657905.0,-1.2005049183042158,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5470774133441006,-0.9863551728174562,,-0.018535120839408704
2007,ABW,COL,729456.0,32717.0,762173.0,-696739.0,-1.1812365872475818,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.56760512922003,-0.9405299233900757,,-0.030958585132010788
2008,ABW,COL,893602.0,39738.0,933340.0,-853864.0,-1.1269810270200857,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5770475451604643,-0.9228478429589444,,-0.12289222089726624
2009,ABW,COL,726538.0,54354.0,780892.0,-672184.0,-1.1747388351258916,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.45996442916196334,-0.9231244180729967,,-0.16761669235063376
2010,ABW,COL,727888.0,29707.0,757595.0,-698181.0,-1.1828499915728656,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.4331299578663148,-0.8946854514960614,,-0.1278616066143071
2011,ABW,COL,703022.0,46254.0,749276.0,-656768.0,-1.1858069340252821,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.45616914131117103,-0.8454427518600195,,-0.294336028135175
2012,ABW,COL,600313.0,33965.0,634278.0,-566348.0,-1.230428078893507,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.43367527529726285,-0.8207148560582732,,-0.3042747995692567
2013,ABW,COL,829720.0,22334.0,852054.0,-807386.0,-1.151383027720881,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.47606140050338513,-0.7853224689184899,,-0.3067594924277771
2014,ABW,COL,851884.0,441832.0,1293716.0,-410052.0,-1.0395425694177243,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.47919506017665314,-0.7547253379660313,,-0.3067594924277771
2015,ABW,COL,1907269.0,7435.0,1914704.0,-1899834.0,-0.9345524069392112,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5017609609601553,-0.736861724450156,,-0.3067594924277771
2016,ABW,COL,532275.64,2860.3100000000004,535135.9500000001,-529415.33,-1.2759454101536831,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5059522336350354,-0.7274825727102694,,-0.3067594924277771
2017,ABW,COL,1316515.044,16108.938,1332623.982,-1300406.106,-1.0316072767952909,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5365852615264369,-0.7283658722000512,,-0.14525445662395
2018,ABW,COL,2019092.114,15772.625,2034864.739,-2003319.489,-0.9182523030087038,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5634324506235997,-0.7223227687741525,,-0.14525445662395
2019,ABW,COL,1359829.564,978316.169,2338145.733,-381513.395,-0.8810469150571537,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5719002840101779,-0.7105396023717244,,-0.1427697637654296
2020,ABW,COL,1305861.971,6739.106,1312601.0769999998,-1299122.865,-1.0356615794344879,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.332804792882447,-0.7881085201835389,,-0.1427697637654296
2021,ABW,COL,1446468.136,270533.516,1717001.652,-1175934.62,-0.9637383785733526,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.46299093007947806,-0.7082124624714679,,-0.1427697637654296
2022,ABW,COL,1847888.799,4531.284,1852420.083,-1843357.515,-0.9434086388392211,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.5566010588712038,-0.6558465369246,,-0.1427697637654296
2023,ABW,COL,1793942.433,18158.659,1812101.092,-1775783.774,-0.9493018683630241,0.0,-1.9693705972152802,0.0,1.0,0.831,0.0,0.6225672141784655,-0.6594319165736267,,-0.1427697637654296
2004,ABW,CRI,13871.0,0.0,13871.0,-13871.0,-2.2541503615428984,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.579710610424746,-0.47407423589231645,,-0.1278616066143071
2005,ABW,CRI,14698.0,0.0,14698.0,-14698.0,-2.2386416673721805,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.5531168244910425,-0.45267117300241405,,-0.18004015664323586
2006,ABW,CRI,49118.0,0.0,49118.0,-49118.0,-1.915535066958729,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.5470774133441006,-0.4032159036164813,,-0.18252484950175626
2007,ABW,CRI,108235.0,1086.0,109321.0,-107149.0,-1.7012768087619838,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.56760512922003,-0.3461643700215149,,-0.17755546378471543
2008,ABW,CRI,145443.0,273520.0,418963.0,128077.0,-1.3414867334246112,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.5770475451604643,-0.3176157314268168,,-0.20985647094548082
2009,ABW,CRI,3812509.0,0.0,3812509.0,-3812509.0,-0.7501107890987583,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.45996442916196334,-0.336923483947638,,-0.2322187066721646
2010,ABW,CRI,4733593.0,5.0,4733598.0,-4733588.0,-0.6921590020333129,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.4331299578663148,-0.3022009516638297,,-0.24215747810624627
2011,ABW,CRI,1411951.0,151.0,1412102.0,-1411800.0,-1.0160936666642706,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.45616914131117103,-0.274870780819839,,-0.24961155668180748
2012,ABW,CRI,2340171.0,38427.0,2378598.0,-2301744.0,-0.87645329953121,0.0,-1.46608314681689,0.0,1.0,0.783,0.0,0.43367527529726285,-0.24346842242730538,,-0.10052998517058248
2004,ABW,CUB,357.0,0.0,357.0,-357.0,-3.234256525949524,0.0,-1.3382641637227626,0.0,1.0,0.276,0.0,0.579710610424746,-0.9907973642363491,,
2006,ABW,CUB,2722.0,0.0,2722.0,-2722.0,-2.6902476871384633,0.0,-1.3382641637227626,0.0,1.0,0.276,0.0,0.5470774133441006,-0.801916661786047,,
2007,ABW,CUB,3357.0,0.0,3357.0,-3357.0,-2.6340947976936837,0.0,-1.3382641637227626,0.0,1.0,0.276,0.0,0.56760512922003,-0.7414449913154676,,
2008,ABW,CUB,51.0,0.0,51.0,-51.0,-3.7553746745558727,0.0,-1.3382641637227626,0.0,1.0,0.276,0.0,0.5770475451604643,-0.7066044185158944,,
2011,ABW,CUW,2505851.0,976900.0,3482751.0,-1528951.0,-0.7743374756928835,0.0,-4.181883377794654,0.0,,,0.0,0.45616914131117103,0.30014989044672113,,
2012,ABW,CUW,2893131.0,1151085.0,4044216.0,-1742046.0,-0.7343104295531915,0.0,-4.181883377794654,0.0,,,0.0,0.43367527529726285,0.28986240049009887,,
2013,ABW,CUW,2538187.0,806784.0,3344971.0,-1731403.0,-0.7851471528056928,0.0,-4.181883377794654,0.0,,,0.0,0.47606140050338513,0.2744122440602386,,
2014,ABW,CUW,3524704.0,1171690.0,4696394.0,-2353014.0,-0.6942721211332016,0.0,-4.181883377794654,0.0,,,0.0,0.47919506017665314,0.257080973829654,,
2015,ABW,CUW,2266422.0,499578.0,2766000.0,-1766844.0,-0.8360444266599432,0.0,-4.181883377794654,0.0,,,0.0,0.5017609609601553,0.24955836659224498,,
2016,ABW,CUW,737540.38,198726.12,936266.5,-538814.26,-1.1261426447514091,0.0,-4.181883377794654,0.0,,,0.0,0.5059522336350354,0.23094771061779426,,
2017,ABW,CUW,1956017.255,396611.719,2352628.974,-1559405.5359999998,-0.8793931798458136,0.0,-4.181883377794654,0.0,,,0.0,0.5365852615264369,0.21695801353243982,,
2018,ABW,CUW,2391987.074,326387.139,2718374.213,-2065599.935,-0.8406956737683479,0.0,-4.181883377794654,0.0,,,0.0,0.5634324506235997,0.20299076899781404,,
2019,ABW,CUW,1942067.537,340840.211,2282907.748,-1601227.326,-0.8874495822808426,0.0,-4.181883377794654,0.0,,,0.0,0.5719002840101779,0.1850041773659093,,
2020,ABW,CUW,1570825.09,634720.092,2205545.182,-936104.998,-0.896682109859811,0.0,-4.181883377794654,0.0,,,0.0,0.332804792882447,0.018159965638612323,,
2021,ABW,CUW,2015168.685,1366298.306,3381466.991,-648870.3790000002,-0.7822410719702224,0.0,-4.181883377794654,0.0,,,0.0,0.46299093007947806,0.06255545598085885,,
2022,ABW,CUW,0.0,582707.254,582707.254,582707.254,-1.2531383159063414,0.0,-4.181883377794654,0.0,,,0.0,0.5566010588712038,0.12436017192589657,,
2023,ABW,CUW,0.0,355891.056,355891.056,355891.056,-1.3851807181383085,0.0,-4.181883377794654,0.0,,,0.0,0.6225672141784655,0.15271056331030797,,
2004,ABW,DEU.1,169235.0,1525.0,170760.0,-167710.0,-1.581845112883705,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.579710610424746,,,-0.34154519244706294
2005,ABW,DEU.1,5299.0,0.0,5299.0,-5299.0,-2.511851223019969,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.5531168244910425,,,-0.34154519244706294
2006,ABW,DEU.1,130962.0,0.0,130962.0,-130962.0,-1.6529068053111908,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.5470774133441006,,,-0.37136150674930796
2007,ABW,DEU.1,110045.0,0.0,110045.0,-110045.0,-1.69950908566006,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.56760512922003,,,-0.3614227353152263
2008,ABW,DEU.1,54342.0,74439.0,128781.0,20097.0,-1.6574042458596645,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.5770475451604643,,,-0.3489992710226242
2009,ABW,DEU.1,1052139.0,4501.0,1056640.0,-1047638.0,-1.0937522415191328,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.45996442916196334,,,-0.3489992710226242
2010,ABW,DEU.1,1574622.0,0.0,1574622.0,-1574622.0,-0.9869204499954286,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.4331299578663148,,,-0.37136150674930796
2011,ABW,DEU.1,2039947.0,0.0,2039947.0,-2039947.0,-0.9175842774916277,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.45616914131117103,,,-0.3688768138907875
2012,ABW,DEU.1,2912012.0,0.0,2912012.0,-2912012.0,-0.8222681640847117,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.43367527529726285,,,-0.37384619960782833
2004,ABW,DEU.2,169235.0,1525.0,170760.0,-167710.0,-1.581845112883705,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.579710610424746,,,-0.34154519244706294
2005,ABW,DEU.2,5299.0,0.0,5299.0,-5299.0,-2.511851223019969,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.5531168244910425,,,-0.37136150674930796
2006,ABW,DEU.2,130962.0,0.0,130962.0,-130962.0,-1.6529068053111908,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.5470774133441006,,,-0.3614227353152263
2007,ABW,DEU.2,110045.0,0.0,110045.0,-110045.0,-1.69950908566006,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.56760512922003,,,-0.3489992710226242
2008,ABW,DEU.2,54342.0,74439.0,128781.0,20097.0,-1.6574042458596645,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.5770475451604643,,,-0.3489992710226242
2009,ABW,DEU.2,1052139.0,4501.0,1056640.0,-1047638.0,-1.0937522415191328,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.45996442916196334,,,-0.37136150674930796
2010,ABW,DEU.2,1574622.0,0.0,1574622.0,-1574622.0,-0.9869204499954286,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.4331299578663148,,,-0.3688768138907875
2011,ABW,DEU.2,2039947.0,0.0,2039947.0,-2039947.0,-0.9175842774916277,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.45616914131117103,,,-0.37384619960782833
2012,ABW,DEU.2,2912012.0,0.0,2912012.0,-2912012.0,-0.8222681640847117,0.0,0.37033308268052656,0.0,0.0,0.338,1.0,0.43367527529726285,,,-0.3688768138907875
2004,ABW,DNK,1034.0,0.0,1034.0,-1034.0,-2.9494616075958793,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.579710610424746,1.0935545143480339,,-0.49311145681680835
2005,ABW,DNK,118827.0,0.0,118827.0,-118827.0,-1.6789474596906961,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.5531168244910425,1.1114931732116327,,-0.49311145681680835
2006,ABW,DNK,1463.0,0.0,1463.0,-1463.0,-2.8565198454513303,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.5470774133441006,1.1412945753605495,,-0.49311145681680835
2008,ABW,DNK,326384.0,0.0,326384.0,-326384.0,-1.4083589757099049,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.5770475451604643,1.1372237515559473,,-0.49311145681680835
2009,ABW,DNK,847750.0,37460.0,885210.0,-810290.0,-1.1411596958385075,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.45996442916196334,1.088053171082186,,-0.49311145681680835
2010,ABW,DNK,782007.0,15674.0,797681.0,-766333.0,-1.169042179773528,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.4331299578663148,1.0978767608088722,,-0.49311145681680835
2011,ABW,DNK,985726.0,0.0,985726.0,-985726.0,-1.1123566745284748,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.45616914131117103,1.1056441132608177,,-0.49311145681680835
2012,ABW,DNK,881131.0,939.0,882070.0,-880192.0,-1.1421113259010673,0.0,0.36170945627500917,0.0,0.0,0.081,1.0,0.43367527529726285,1.102314892577358,,-0.48814207109976754
2004,ABW,DOM,17703.0,950.0,18653.0,-16753.0,-2.1748256984762597,0.0,-2.4008399833888623,0.0,1.0,0.832,0.0,0.579710610424746,-1.080859883492461,,0.1380005292473775
2005,ABW,DOM,96794.0,0.0,96794.0,-96794.0,-1.733869219266265,0.0,-2.4008399833888623,0.0,1.0,0.832,0.0,0.5531168244910425,-1.0136812603744674,,0.27217394360748004
2006,ABW,DOM,34328.0,1541.0,35869.0,-32787.0,-1.9997191246974133,0.0,-2.4008399833888623,0.0,1.0,0.832,0.0,0.5470774133441006,-0.9480613238186305,,0.2572657864563575
2007,ABW,DOM,225793.0,137.0,225930.0,-225656.0,-1.5068696858937272,0.0,-2.4008399833888623,0.0,1.0,0.832,0.0,0.56760512922003,-0.8962693618231677,,0.27962802218304134
2008,ABW,DOM,51847.0,2067.0,53914.0,-49780.0,-1.8905854189507538,0.0,-2.4008399833888623,0.0,1.0,0.832,0.0,0.5770475451604643,-0.8789900019602437,,-0.011081042263847525
2013,ABW,DOM,329394.0,1454.0,330848.0,-327940.0,-1.4047210353532675,0.0,-2.4008399833888623,0.0,1.0,0.832,0.0,0.47606140050338513,-0.7614195358326019,,-0.06325959229277622
2014,ABW,DOM,422050.0,636.0,422686.0,-421414.0,-1.3391174977254345,0.0,-2.4008399833888623,0.0,1.0,0.832,0.0,0.47919506017665314,-0.7118523460948539,,-0.07319836372685795
2004,ABW,ECU,37340.0,0.0,37340.0,-37340.0,-1.988955710187213,0.0,-1.2205846035460866,0.0,1.0,0.831,0.0,0.579710610424746,-1.0368025033230823,,0.6846329581218692
2005,ABW,ECU,41045.0,0.0,41045.0,-41045.0,-1.9636206232479902,0.0,-1.2205846035460866,0.0,1.0,0.831,0.0,0.5531168244910425,-1.0060308404938603,,0.4535565222794705
2006,ABW,ECU,43310.0,0.0,43310.0,-43310.0,-1.9492357781196135,0.0,-1.2205846035460866,0.0,1.0,0.831,0.0,0.5470774133441006,-0.9839529633675576,,0.29702087219268425
2007,ABW,ECU,20123.0,0.0,20123.0,-20123.0,-2.1545112086316927,0.0,-1.2205846035460866,0.0,1.0,0.831,0.0,0.56760512922003,-0.9824120775199624,,0.23241885787115335
2008,ABW,ECU,66888.0,0.0,66888.0,-66888.0,-1.8328394891866049,0.0,-1.2205846035460866,0.0,1.0,0.831,0.0,0.5770475451604643,-0.9418267688467503,,0.38398512224089876
2004,ABW,ESP,9207.0,0.0,9207.0,-9207.0,-2.3639052317767515,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.579710610424746,0.5007970250530266,,-0.07071367086833749
2005,ABW,ESP,9028.0,0.0,9028.0,-9028.0,-2.369163038581647,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.5531168244910425,0.5164989849537008,,-0.08313713516093958
2006,ABW,ESP,9201.0,0.0,9201.0,-9201.0,-2.3640798091967197,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.5470774133441006,0.5363281850354223,,-0.09059121373650085
2007,ABW,ESP,144423.0,0.0,144423.0,-144423.0,-1.6267052722914228,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.56760512922003,0.5504702075113871,,-0.11792283518022542
2008,ABW,ESP,5247.0,0.0,5247.0,-5247.0,-2.5144921871771935,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.5770475451604643,0.5432214353319718,,-0.12289222089726624
2009,ABW,ESP,33336.0,573.0,33909.0,-32763.0,-2.01476769435025,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.45996442916196334,0.5019952648158623,,-0.12040752803874584
2010,ABW,ESP,122420.0,0.0,122420.0,-122420.0,-1.6709698860722142,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.4331299578663148,0.4988001396128322,,-0.11792283518022542
2011,ABW,ESP,1555508.0,0.0,1555508.0,-1555508.0,-0.9901911296973033,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.45616914131117103,0.4901015755051678,,-0.3763308924663488
2012,ABW,ESP,432638.0,145.0,432783.0,-432493.0,-1.3327955389620019,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.43367527529726285,0.4641808518086678,,-0.3688768138907875
2013,ABW,ESP,5747937.0,0.0,5747937.0,-5747937.0,-0.6401638407998337,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.47606140050338513,0.45479654482331655,,-0.3688768138907875
2014,ABW,ESP,1159188.0,0.0,1159188.0,-1159188.0,-1.0689469173271278,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.47919506017665314,0.4706474536800839,,-0.3614227353152263
2017,ABW,ESP,480624.008,0.0,480624.008,-480624.008,-1.3047168388812185,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.5365852615264369,0.5532568311343461,,-0.3912390496174713
2018,ABW,ESP,378761.442,0.0,378761.442,-378761.442,-1.368501514889145,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.5634324506235997,0.5699646353347619,,-0.3937237424759917
2019,ABW,ESP,274500.55,0.0,274500.55,-274500.55,-1.4547211733813068,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.5719002840101779,0.5806533993390366,,-0.3962084353345121
2020,ABW,ESP,313250.268,0.0,313250.268,-313250.268,-1.419358170261204,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.332804792882447,0.4751516481124699,,-0.3962084353345121
2021,ABW,ESP,1207595.514,0.0,1207595.514,-1207595.514,-1.0579907609075105,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.46299093007947806,0.5300238214421357,,-0.3962084353345121
2022,ABW,ESP,135341.898,0.0,135341.898,-135341.898,-1.6440969444785107,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.5566010588712038,0.5776177725105504,,-0.3962084353345121
2023,ABW,ESP,279243.571,0.0,279243.571,-279243.571,-1.4501334211939572,0.0,0.18134484944202794,0.0,1.0,0.833,1.0,0.6225672141784655,0.588543800599072,,-0.3962084353345121
2005,ABW,FIN,960.0,0.0,960.0,-960.0,-2.969347700917674,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.5531168244910425,0.9358837499808287,,-0.4632951425145634
2006,ABW,FIN,2663.0,0.0,2663.0,-2663.0,-2.6961161869305137,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.5470774133441006,0.9669088171243486,,-0.46577983537308376
2007,ABW,FIN,19245.0,0.0,19245.0,-19245.0,-2.16645842133159,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.56760512922003,1.0083473816124673,,-0.4682645282316042
2008,ABW,FIN,1507.0,0.0,1507.0,-1507.0,-2.848584398115282,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.5770475451604643,1.011101968539023,,-0.4682645282316042
2009,ABW,FIN,51194.0,2.0,51196.0,-51192.0,-1.9044384770239609,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.45996442916196334,0.9334843357414527,,-0.4707492210901247
2010,ABW,FIN,509901.0,239.0,510140.0,-509662.0,-1.288755875420407,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.4331299578663148,0.9566990950541443,,-0.46577983537308376
2011,ABW,FIN,8979363.0,503.0,8979866.0,-8978860.0,-0.5206857083878279,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.45616914131117103,0.9732596335530533,,-0.4682645282316042
2012,ABW,FIN,6371.0,101.0,6472.0,-6270.0,-2.4582996948656297,0.0,0.4459675994272593,0.0,0.0,0.075,1.0,0.43367527529726285,0.9557252797931843,,-0.4682645282316042
2004,ABW,FRA,1346.0,0.0,1346.0,-1346.0,-2.8788416279065348,0.0,0.2641565411577168,0.0,0.0,0.659,1.0,0.579710610424746,0.7548328453861602,,-0.46577983537308376
2006,ABW,FRA,270.0,0.0,270.0,-270.0,-3.3090572572569776,0.0,0.2641565411577168,0.0,0.0,0.659,1.0,0.5470774133441006,0.7818763650662625,,-0.46577983537308376
2007,ABW,FRA,3053.0,0.0,3053.0,-3053.0,-2.659515344606604,0.0,0.2641565411577168,0.0,0.0,0.659,1.0,0.56760512922003,0.7982803996926354,,-0.46577983537308376
2008,ABW,FRA,5813.0,0.0,5813.0,-5813.0,-2.4870584942100766,0.0,0.2641565411577168,0.0,0.0,0.659,1.0,0.5770475451604643,0.7967229157036488,,-0.4682645282316042
2009,ABW,FRA,1448563.0,14344.0,1462907.0,-1434219.0,-1.0066278983543036,0.0,0.2641565411577168,0.0,0.0,0.659,1.0,0.45996442916196334,0.7672551791623238,,-0.4707492210901247
2010,ABW,FRA,1463964.0,34799.0,1498763.0,-1429165.0,-1.0001431996337753,0.0,0.2641565411577168,0.0,0.0,0.659,1.0,0.4331299578663148,0.7802300380285582,,-0.4707492210901247
