period,reporter_iso_limpio,partner_iso_limpio,M,X,peso_comercio_total,balanza_comercial
2014,BRA,ARG,8934604562.0,6989295343.0,15923899905.0,-1945309219.0
2014,BRA,AUS,908842172.0,159217648.0,1068059820.0,-749624524.0
2014,BRA,BEL,869847886.0,878018164.0,1747866050.0,8170278.0
2014,BRA,BHS,10103.0,590950270.0,590960373.0,590940167.0
2014,BRA,BOL,3944203958.0,384393765.0,4328597723.0,-3559810193.0
2014,BRA,BRA,114035771.0,0.0,114035771.0,-114035771.0
2014,BRA,BRN,27227.0,33678.0,60905.0,6451.0
2014,BRA,CAN,1807361208.0,591217749.0,2398578957.0,-1216143459.0
2014,BRA,CHE,1235267341.0,761622848.0,1996890189.0,-473644493.0
2014,BRA,CHL,606014142.0,2877666069.0,3483680211.0,2271651927.0
2014,BRA,CHN,7767452135.0,4287439799.0,12054891934.0,-3480012336.0
2014,BRA,CIV,19306.0,26408334.0,26427640.0,26389028.0
2014,BRA,COL,1071213742.0,933867736.0,2005081478.0,-137346006.0
2014,BRA,CRI,26549059.0,78678168.0,105227227.0,52129109.0
2014,BRA,CUB,4504752.0,231416805.0,235921557.0,226912053.0
2014,BRA,CUW,679838145.0,839814704.0,1519652849.0,159976559.0
2014,BRA,CZE,161490537.0,33584131.0,195074668.0,-127906406.0
2014,BRA,DEU,5100008097.0,2423602402.0,7523610499.0,-2676405695.0
2014,BRA,DNK,381029223.0,427442622.0,808471845.0,46413399.0
2014,BRA,DOM,4166880.0,105190205.0,109357085.0,101023325.0
2014,BRA,ECU,12893356.0,287346266.0,300239622.0,274452910.0
2014,BRA,EGY,36839318.0,330625729.0,367465047.0,293786411.0
2014,BRA,ESP,1422780918.0,862232752.0,2285013670.0,-560548166.0
2014,BRA,FIN,152899888.0,111465543.0,264365431.0,-41434345.0
2014,BRA,FRA,2403002618.0,1138155821.0,3541158439.0,-1264846797.0
2014,BRA,GBR,1223217171.0,1398723136.0,2621940307.0,175505965.0
2014,BRA,GTM,6965472.0,60369552.0,67335024.0,53404080.0
2014,BRA,HKG,162289684.0,348709732.0,510999416.0,186420048.0
2014,BRA,HND,4561793.0,40524264.0,45086057.0,35962471.0
2014,BRA,HTI,0.0,4378472.0,4378472.0,4378472.0
2014,BRA,IDN,338728512.0,1073834255.0,1412562767.0,735105743.0
2014,BRA,IND,4453775299.0,3195786805.0,7649562104.0,-1257988494.0
2014,BRA,IRL,456419445.0,223659607.0,680079052.0,-232759838.0
2014,BRA,IRQ,1058570819.0,87613520.0,1146184339.0,-970957299.0
2014,BRA,ISR,505400156.0,86128941.0,591529097.0,-419271215.0
2014,BRA,ITA,1616825989.0,861979512.0,2478805501.0,-754846477.0
2014,BRA,JAM,0.0,9884989.0,9884989.0,9884989.0
2014,BRA,JPN,1728351013.0,971827340.0,2700178353.0,-756523673.0
2014,BRA,KOR,3136237843.0,899684064.0,4035921907.0,-2236553779.0
2014,BRA,LCA,0.0,1122986160.0,1122986160.0,1122986160.0
2014,BRA,LUX,11979304.0,185279.0,12164583.0,-11794025.0
2014,BRA,MAR,914353608.0,273093785.0,1187447393.0,-641259823.0
2014,BRA,MEX,3142804638.0,1600010913.0,4742815551.0,-1542793725.0
2014,BRA,MYS,288440315.0,335799695.0,624240010.0,47359380.0
2014,BRA,NIC,3380.0,19127733.0,19131113.0,19124353.0
2014,BRA,NLD,2192311537.0,3966153947.0,6158465484.0,1773842410.0
2014,BRA,NOR,663234348.0,65111608.0,728345956.0,-598122740.0
2014,BRA,PAN,218241.0,137231343.0,137449584.0,137013102.0
2014,BRA,PER,595865230.0,641900572.0,1237765802.0,46035342.0
2014,BRA,POL,272833697.0,118463109.0,391296806.0,-154370588.0
2014,BRA,PRT,199466659.0,551686060.0,751152719.0,352219401.0
2014,BRA,RUS,2436175246.0,972575073.0,3408750319.0,-1463600173.0
2014,BRA,SAU,3185088762.0,240106628.0,3425195390.0,-2944982134.0
2014,BRA,SGP,319331748.0,1326015201.0,1645346949.0,1006683453.0
2014,BRA,SLV,140687.0,13852553.0,13993240.0,13711866.0
2014,BRA,SVN,14799530.0,379249539.0,394049069.0,364450009.0
2014,BRA,SWE,650389084.0,165884903.0,816273987.0,-484504181.0
2014,BRA,TTO,893162682.0,93966872.0,987129554.0,-799195810.0
2014,BRA,TUR,194780497.0,247967159.0,442747656.0,53186662.0
2014,BRA,URY,717750576.0,1822233085.0,2539983661.0,1104482509.0
2014,BRA,USA,17847680814.0,9145647159.0,26993327973.0,-8702033655.0
2014,BRA,VEN,819682317.0,901374781.0,1721057098.0,81692464.0
2014,BRA,ZAF,308716536.0,356355110.0,665071646.0,47638574.0
2014,BRN,ARE,410680.0,53897.0,464577.0,-356783.0
2014,BRN,ARG,67894.0,0.0,67894.0,-67894.0
2014,BRN,AUS,2789470.0,792754971.0,795544441.0,789965501.0
2014,BRN,BEL,1177039.0,0.0,1177039.0,-1177039.0
2014,BRN,BRA,357657.0,0.0,357657.0,-357657.0
2014,BRN,CAN,6127166.0,124979.0,6252145.0,-6002187.0
2014,BRN,CHE,2152251.0,0.0,2152251.0,-2152251.0
2014,BRN,CHL,276.0,0.0,276.0,-276.0
2014,BRN,CHN,104019187.0,52339868.0,156359055.0,-51679319.0
2014,BRN,COL,288.0,0.0,288.0,-288.0
2014,BRN,CZE,40807.0,0.0,40807.0,-40807.0
2014,BRN,DEU,63001798.0,1786769.0,64788567.0,-61215029.0
2014,BRN,DNK,837889.0,19659.0,857548.0,-818230.0
2014,BRN,EGY,2381.0,0.0,2381.0,-2381.0
2014,BRN,ESP,1046815.0,0.0,1046815.0,-1046815.0
2014,BRN,FIN,220237.0,112.0,220349.0,-220125.0
2014,BRN,FRA,6883860.0,177703.0,7061563.0,-6706157.0
2014,BRN,GBR,28888784.0,2036462.0,30925246.0,-26852322.0
2014,BRN,GTM,348.0,0.0,348.0,-348.0
2014,BRN,HKG,3214510.0,328775.0,3543285.0,-2885735.0
2014,BRN,IDN,47128434.0,624575643.0,671704077.0,577447209.0
2014,BRN,IND,21224085.0,949990142.0,971214227.0,928766057.0
2014,BRN,IRL,2976884.0,0.0,2976884.0,-2976884.0
2014,BRN,ISR,1695.0,0.0,1695.0,-1695.0
2014,BRN,ITA,18834540.0,264307701.0,283142241.0,245473161.0
2014,BRN,JPN,82639794.0,3888097259.0,3970737053.0,3805457465.0
2014,BRN,KOR,87731478.0,1123244751.0,1210976229.0,1035513273.0
2014,BRN,LUX,35194.0,0.0,35194.0,-35194.0
2014,BRN,MEX,4622483.0,0.0,4622483.0,-4622483.0
2014,BRN,MYS,216686550.0,265701639.0,482388189.0,49015089.0
2014,BRN,NLD,6547648.0,58792.0,6606440.0,-6488856.0
2014,BRN,NOR,710649.0,0.0,710649.0,-710649.0
2014,BRN,PER,419.0,0.0,419.0,-419.0
2014,BRN,POL,89036.0,1652.0,90688.0,-87384.0
2014,BRN,PRT,4000043.0,0.0,4000043.0,-4000043.0
2014,BRN,SAU,35876.0,242907.0,278783.0,207031.0
2014,BRN,SGP,335029998.0,197457890.0,532487888.0,-137572108.0
2014,BRN,SWE,906110.0,0.0,906110.0,-906110.0
2014,BRN,TTO,1521.0,0.0,1521.0,-1521.0
2014,BRN,TUR,118447.0,0.0,118447.0,-118447.0
2014,BRN,URY,21260.0,0.0,21260.0,-21260.0
2014,BRN,USA,89229787.0,147543.0,89377330.0,-89082244.0
2014,BRN,ZAF,1814869.0,0.0,1814869.0,-1814869.0
2014,CAN,ABW,13529725.0,2282231.0,15811956.0,-11247494.0
2014,CAN,ARE,17572996.0,797921223.0,815494219.0,780348227.0
2014,CAN,ARG,1382943182.0,63049001.0,1445992183.0,-1319894181.0
2014,CAN,AUS,185173282.0,352735770.0,537909052.0,167562488.0
2014,CAN,BEL,1007716110.0,630187948.0,1637904058.0,-377528162.0
2014,CAN,BES,15236331.0,72088.0,15308419.0,-15164243.0
2014,CAN,BHS,57007430.0,195793498.0,252800928.0,138786068.0
2014,CAN,BOL,1752034.0,16673955.0,18425989.0,14921921.0
2014,CAN,BRA,971515965.0,1028095390.0,1999611355.0,56579425.0
2014,CAN,BRN,474228.0,540062.0,1014290.0,65834.0
2014,CAN,CAN,808533053.0,0.0,808533053.0,-808533053.0
2014,CAN,CHE,1961814391.0,947569985.0,2909384376.0,-1014244406.0
2014,CAN,CHL,362029964.0,564205989.0,926235953.0,202176025.0
2014,CAN,CHN,15412436536.0,2585896531.0,17998333067.0,-12826540005.0
2014,CAN,CIV,270734570.0,60983559.0,331718129.0,-209751011.0
2014,CAN,COL,657589995.0,429249720.0,1086839715.0,-228340275.0
2014,CAN,CRI,152847699.0,63325588.0,216173287.0,-89522111.0
2014,CAN,CUB,805481.0,182346550.0,183152031.0,181541069.0
2014,CAN,CUW,6644273.0,3991873.0,10636146.0,-2652400.0
2014,CAN,CZE,102068192.0,36503154.0,138571346.0,-65565038.0
2014,CAN,DEU,6467373928.0,386988476.0,6854362404.0,-6080385452.0
2014,CAN,DNK,452307226.0,23236071.0,475543297.0,-429071155.0
2014,CAN,DOM,1288414112.0,82855024.0,1371269136.0,-1205559088.0
2014,CAN,ECU,73258300.0,153215651.0,226473951.0,79957351.0
2014,CAN,EGY,481721601.0,40459630.0,522181231.0,-441261971.0
2014,CAN,ESP,767950438.0,323282665.0,1091233103.0,-444667773.0
2014,CAN,FIN,474166130.0,213833118.0,687999248.0,-260333012.0
2014,CAN,FRA,1464739118.0,520861890.0,1985601008.0,-943877228.0
2014,CAN,GBR,3968454663.0,9482890978.0,13451345641.0,5514436315.0
2014,CAN,GTM,90077992.0,29296768.0,119374760.0,-60781224.0
2014,CAN,HKG,31165639.0,2531149247.0,2562314886.0,2499983608.0
2014,CAN,HND,55120185.0,16012259.0,71132444.0,-39107926.0
2014,CAN,HTI,20225.0,5021843.0,5042068.0,5001618.0
2014,CAN,IDN,123202536.0,1092887786.0,1216090322.0,969685250.0
2014,CAN,IND,530304617.0,698987879.0,1229292496.0,168683262.0
2014,CAN,IRL,692641763.0,264829483.0,957471246.0,-427812280.0
2014,CAN,IRQ,1674834137.0,195365371.0,1870199508.0,-1479468766.0
2014,CAN,ISR,306350146.0,93906207.0,400256353.0,-212443939.0
2014,CAN,ITA,1299366537.0,2721059908.0,4020426445.0,1421693371.0
2014,CAN,JAM,1125193.0,29484445.0,30609638.0,28359252.0
2014,CAN,JPN,5968054032.0,3190660679.0,9158714711.0,-2777393353.0
2014,CAN,KOR,3782270149.0,1137674796.0,4919944945.0,-2644595353.0
2014,CAN,LCA,5106.0,957087.0,962193.0,951981.0
2014,CAN,LUX,13840701.0,23074078.0,36914779.0,9233377.0
2014,CAN,MAR,2511706.0,278079262.0,280590968.0,275567556.0
2014,CAN,MEX,14510326203.0,1943997709.0,16454323912.0,-12566328494.0
2014,CAN,MYS,402018836.0,391815262.0,793834098.0,-10203574.0
2014,CAN,NIC,258849736.0,10073890.0,268923626.0,-248775846.0
2014,CAN,NLD,2121869844.0,804885961.0,2926755805.0,-1316983883.0
2014,CAN,NOR,1397009025.0,128678105.0,1525687130.0,-1268330920.0
2014,CAN,PAN,2518080.0,18680919.0,21198999.0,16162839.0
2014,CAN,PER,1852766790.0,404259657.0,2257026447.0,-1448507133.0
2014,CAN,POL,164286606.0,64759452.0,229046058.0,-99527154.0
2014,CAN,PRT,79173321.0,140820941.0,219994262.0,61647620.0
2014,CAN,RUS,325239811.0,493268431.0,818508242.0,168028620.0
2014,CAN,SAU,2345638430.0,427463664.0,2773102094.0,-1918174766.0
2014,CAN,SGP,279544529.0,433139393.0,712683922.0,153594864.0
2014,CAN,SLV,11700173.0,3622659.0,15322832.0,-8077514.0
2014,CAN,SVN,38401815.0,43726963.0,82128778.0,5325148.0
2014,CAN,SWE,724812053.0,57491078.0,782303131.0,-667320975.0
2014,CAN,TTO,359755087.0,17576290.0,377331377.0,-342178797.0
2014,CAN,TUR,322214714.0,222448306.0,544663020.0,-99766408.0
2014,CAN,URY,705983.0,10419491.0,11125474.0,9713508.0
2014,CAN,USA,107985297355.0,210660929551.0,318646226906.0,102675632196.0
2014,CAN,VEN,14789173.0,386755098.0,401544271.0,371965925.0
2014,CAN,ZAF,300721742.0,117400291.0,418122033.0,-183321451.0
2014,CHE,ABW,315.768,19714754.753,19715070.520999998,19714438.985
2014,CHE,ARE,2633780611.076,3574499690.225,6208280301.301001,940719079.1489997
2014,CHE,ARG,480376697.156,446511192.686,926887889.842,-33865504.47000003
2014,CHE,AUS,283503549.79,1865287746.449,2148791296.239,1581784196.659
2014,CHE,BEL,2434796530.72,4326940315.778,6761736846.497999,1892143785.058
2014,CHE,BES,0.0,9652.253,9652.253,9652.253
2014,CHE,BHS,29714.939000000002,598052.9720000001,627767.9110000001,568338.033
2014,CHE,BOL,32141950.163,7745262.1559999995,39887212.319,-24396688.007
2014,CHE,BRA,1218667957.264,923828719.038,2142496676.302,-294839238.22599995
2014,CHE,BRN,773.576,300595.141,301368.717,299821.565
2014,CHE,CAN,1039696648.449,2619999536.3830004,3659696184.8320003,1580302887.9340005
2014,CHE,CHL,790543950.637,102654355.394,893198306.0309999,-687889595.243
2014,CHE,CHN,3786326993.141,11927592458.057001,15713919451.198002,8141265464.916001
2014,CHE,CIV,415851866.111,9966782.321,425818648.432,-405885083.79
2014,CHE,COL,617900678.053,264444623.81599998,882345301.869,-353456054.237
2014,CHE,CRI,64587351.947,48275278.135,112862630.08199999,-16312073.811999999
2014,CHE,CUB,2072433.3739999998,10954383.872,13026817.246,8881950.498
2014,CHE,CUW,498302287.117,613230.473,498915517.59,-497689056.644
2014,CHE,CZE,1165650964.784,597436244.781,1763087209.565,-568214720.0029999
2014,CHE,DEU,22889552394.325,16708633542.948,39598185937.273,-6180918851.377001
2014,CHE,DNK,233759719.587,454262498.968,688022218.5550001,220502779.38099998
2014,CHE,DOM,230878102.649,4993025.387,235871128.03599998,-225885077.262
2014,CHE,ECU,78441840.232,64482102.064,142923942.296,-13959738.16799999
2014,CHE,EGY,43069685.308,759674470.151,802744155.459,716604784.843
2014,CHE,ESP,3247072839.409,2690881642.4490004,5937954481.858,-556191196.9599996
2014,CHE,FIN,670448097.809,331446408.464,1001894506.273,-339001689.345
2014,CHE,FRA,5074132155.864,7048392062.942,12122524218.806,1974259907.078
2014,CHE,GBR,28054025671.62,6242070918.215,34296096589.835,-21811954753.405
2014,CHE,GTM,40653117.635,5880777.0309999995,46533894.66599999,-34772340.604
2014,CHE,HKG,504796579.935,15597001020.862001,16101797600.797,15092204440.927002
2014,CHE,HND,16925850.993,2327857.712,19253708.705000002,-14597993.281000001
2014,CHE,HTI,1464.113,875446.003,876910.116,873981.89
2014,CHE,IDN,55975627.224,150487591.81199998,206463219.03599998,94511964.58799997
2014,CHE,IND,156334767.022,19650668531.477997,19807003298.499996,19494333764.455997
2014,CHE,IRL,1156397194.829,300749947.274,1457147142.103,-855647247.5550001
2014,CHE,IRQ,218439983.072,343906201.85800004,562346184.9300001,125466218.78600004
2014,CHE,ISR,76738573.122,512572742.387,589311315.5090001,435834169.26500005
2014,CHE,ITA,8902793858.327,6179614220.581,15082408078.908,-2723179637.7459993
2014,CHE,JAM,393171.15599999996,1535681.504,1928852.66,1142510.348
2014,CHE,JPN,1678488644.5110002,3025337908.663,4703826553.174,1346849264.152
2014,CHE,KOR,375785472.09,1132415358.258,1508200830.3479998,756629886.168
2014,CHE,LCA,0.0,172093.245,172093.245,172093.245
2014,CHE,LUX,446274903.90900004,83641166.271,529916070.18000007,-362633737.638
2014,CHE,MAR,42808204.561,114382750.315,157190954.876,71574545.75400001
2014,CHE,MEX,1747816262.238,701995221.457,2449811483.6949997,-1045821040.7809999
2014,CHE,MYS,192015277.258,1212277083.132,1404292360.3899999,1020261805.874
2014,CHE,NIC,8902186.165,1827453.509,10729639.673999999,-7074732.6559999995
2014,CHE,NLD,2604994170.803,2991677016.268,5596671187.071,386682845.46500015
2014,CHE,NOR,129076808.274,388249720.675,517326528.949,259172912.40100002
2014,CHE,PAN,54191307.253,127398286.695,181589593.94799998,73206979.442
2014,CHE,PER,2799730137.13,34801929.374,2834532066.504,-2764928207.756
2014,CHE,POL,562182354.482,935233579.971,1497415934.453,373051225.48899996
2014,CHE,PRT,259788801.315,451983060.917,711771862.232,192194259.602
2014,CHE,RUS,2480083905.7990003,1281561665.983,3761645571.7820005,-1198522239.8160002
2014,CHE,SAU,41216414.35,3492188393.781,3533404808.131,3450971979.431
2014,CHE,SGP,1017784305.02,5927846042.6,6945630347.620001,4910061737.58
2014,CHE,SLV,450889.987,2896717.97,3347607.9570000004,2445827.983
2014,CHE,SVN,108763836.752,290387189.919,399151026.671,181623353.16700003
2014,CHE,SWE,891163186.8260001,539047979.3510001,1430211166.177,-352115207.475
2014,CHE,TTO,1089.343,2979640.39,2980729.733,2978551.0470000003
2014,CHE,TUR,2635015287.731,3423240013.224,6058255300.955,788224725.493
2014,CHE,URY,73711776.261,224854477.928,298566254.189,151142701.667
2014,CHE,USA,14587070645.422,15765681129.82,30352751775.242,1178610484.3979988
2014,CHE,VEN,492001894.21199995,235746419.283,727748313.4949999,-256255474.92899996
2014,CHE,ZAF,1715479036.55,270722741.357,1986201777.907,-1444756295.1929998
2014,CHL,ABW,0.0,62066.35,62066.35,62066.35
2014,CHL,ARE,21957505.14,39931432.059999995,61888937.199999996,17973926.919999994
2014,CHL,ARG,971216302.156,153370238.81,1124586540.966,-817846063.346
2014,CHL,AUS,138099423.255,70682146.27,208781569.52499998,-67417276.985
2014,CHL,BEL,172529575.34,54564477.64999999,227094052.99,-117965097.69000001
2014,CHL,BOL,63985284.365,755097132.2409999,819082416.606,691111847.8759999
2014,CHL,BRA,3447223939.711,563731761.791,4010955701.502,-2883492177.92
2014,CHL,CAN,780082491.406,241032484.343,1021114975.7490001,-539050007.063
2014,CHL,CHE,108186252.445,675669264.526,783855516.971,567483012.0810001
2014,CHL,CHN,4171841654.84,91727578.59,4263569233.4300003,-4080114076.25
2014,CHL,CIV,0.0,2899.0,2899.0,2899.0
2014,CHL,COL,722823884.209,159469569.337,882293453.546,-563354314.872
2014,CHL,CRI,13967086.296,128318961.905,142286048.201,114351875.609
2014,CHL,CUB,904391.63,2955750.8200000003,3860142.45,2051359.1900000004
2014,CHL,CUW,5497979.34,23592.6,5521571.9399999995,-5474386.74
2014,CHL,CZE,14311910.086,52837.42,14364747.506,-14259072.666
2014,CHL,DEU,1004837542.413,22715747.73,1027553290.143,-982121794.683
2014,CHL,DNK,130796704.05,1018840.74,131815544.78999999,-129777863.31
2014,CHL,DOM,5856819.539,14682290.242,20539109.781,8825470.703000002
2014,CHL,ECU,2191629559.612,165476327.387,2357105886.999,-2026153232.225
2014,CHL,EGY,1099349.721,1186951.57,2286301.291,87601.84900000016
2014,CHL,ESP,434773103.21,37567439.846,472340543.056,-397205663.36399996
2014,CHL,FIN,93186628.673,801015.9700000001,93987644.64299999,-92385612.703
2014,CHL,FRA,1652039238.351,44516695.52,1696555933.871,-1607522542.831
2014,CHL,GBR,552747213.217,2024614.81,554771828.027,-550722598.4070001
2014,CHL,GTM,505598.57999999996,10404045.19,10909643.77,9898446.61
2014,CHL,HKG,47402307.924,8101295.85,55503603.774000004,-39301012.074
2014,CHL,HND,85525.19,9971461.442,10056986.632,9885936.252
2014,CHL,HTI,294.88,176818.09,177112.97,176523.21
2014,CHL,IDN,22152588.96,2611109.6999999997,24763698.66,-19541479.26
2014,CHL,IND,281875847.796,37584999.38,319460847.176,-244290848.416
2014,CHL,IRL,40642143.155,895656.1,41537799.255,-39746487.055
2014,CHL,IRQ,0.0,360534.0,360534.0,360534.0
2014,CHL,ISR,50053449.621,302112.99,50355562.611,-49751336.631
2014,CHL,ITA,222269020.389,9570555.05,231839575.439,-212698465.339
2014,CHL,JAM,937.3299999999999,1583865.57,1584802.9000000001,1582928.24
2014,CHL,JPN,1733041841.331,153817198.697,1886859040.028,-1579224642.634
2014,CHL,KOR,1632668013.4980001,151087940.14000002,1783755953.6380002,-1481580073.358
2014,CHL,LCA,0.0,203615.5,203615.5,203615.5
2014,CHL,LUX,1828494.61,0.0,1828494.61,-1828494.61
2014,CHL,MAR,19221.88,392524.72,411746.6,373302.83999999997
2014,CHL,MEX,1247465793.56,176364928.209,1423830721.769,-1071100865.351
2014,CHL,MYS,34247101.866000004,1619388.92,35866490.786000006,-32627712.946000002
2014,CHL,NIC,187979.052,2921608.8600000003,3109587.9120000005,2733629.808
2014,CHL,NLD,193105125.155,38877420.48,231982545.635,-154227704.675
2014,CHL,NOR,46003970.783999994,36843.81,46040814.594,-45967126.97399999
2014,CHL,PAN,9345802.403,90965235.05499999,100311037.45799999,81619432.652
2014,CHL,PER,202035197.071,299590326.346,501625523.41700006,97555129.275
2014,CHL,POL,28091052.45,2962517.85,31053570.3,-25128534.599999998
2014,CHL,PRT,20813199.057,6895.04,20820094.097,-20806304.017
2014,CHL,RUS,25875188.187999997,116035859.86,141911048.048,90160671.672
2014,CHL,SAU,24858067.571999997,524231.32999999996,25382298.901999995,-24333836.242
2014,CHL,SGP,25162060.52,449695.65,25611756.169999998,-24712364.87
2014,CHL,SLV,496221.978,3133121.16,3629343.1380000003,2636899.182
2014,CHL,SVN,1361474.161,0.0,1361474.161,-1361474.161
2014,CHL,SWE,138110799.823,3336367.28,141447167.10300002,-134774432.543
2014,CHL,TTO,1034954783.57,345780.17,1035300563.74,-1034609003.4000001
2014,CHL,TUR,70333992.529,8503188.38,78837180.909,-61830804.149
2014,CHL,URY,50503805.461,61117461.563999996,111621267.025,10613656.102999993
2014,CHL,USA,9018650850.674,1043770242.375,10062421093.049,-7974880608.299
2014,CHL,VEN,18382368.19,88705950.285,107088318.475,70323582.095
2014,CHL,ZAF,8311225.43,59262006.38,67573231.81,50950780.95
2014,CHN,ABW,184208889.0,36824157.0,221033046.0,-147384732.0
2014,CHN,ARE,13588667794.0,10774854931.0,24363522725.0,-2813812863.0
2014,CHN,ARG,792864359.0,1795475030.0,2588339389.0,1002610671.0
2014,CHN,AUS,13010624671.0,9825907505.0,22836532176.0,-3184717166.0
2014,CHN,BEL,2924804302.0,1680549924.0,4605354226.0,-1244254378.0
2014,CHN,BES,47145098.0,35751.0,47180849.0,-47109347.0
2014,CHN,BHS,1300.0,91174731.0,91176031.0,91173431.0
2014,CHN,BOL,200739705.0,324905878.0,525645583.0,124166173.0
2014,CHN,BRA,5937392502.0,5923611670.0,11861004172.0,-13780832.0
2014,CHN,BRN,141477390.0,72048630.0,213526020.0,-69428760.0
2014,CHN,CAN,3256534484.0,7033833835.0,10290368319.0,3777299351.0
2014,CHN,CHE,2434360432.0,591287052.0,3025647484.0,-1843073380.0
2014,CHN,CHL,79367509.0,2756275604.0,2835643113.0,2676908095.0
2014,CHN,CHN,38550729278.0,0.0,38550729278.0,-38550729278.0
2014,CHN,CIV,29731.0,226978550.0,227008281.0,226948819.0
2014,CHN,COL,7094517562.0,2594041022.0,9688558584.0,-4500476540.0
2014,CHN,CRI,87746998.0,301011413.0,388758411.0,213264415.0
2014,CHN,CUB,191426.0,284848412.0,285039838.0,284656986.0
2014,CHN,CUW,8723.0,6427210.0,6435933.0,6418487.0
2014,CHN,CZE,808221691.0,3822100604.0,4630322295.0,3013878913.0
2014,CHN,DEU,42999753709.0,16980073779.0,59979827488.0,-26019679930.0
2014,CHN,DNK,1086580568.0,785739006.0,1872319574.0,-300841562.0
2014,CHN,DOM,26517942.0,238455245.0,264973187.0,211937303.0
2014,CHN,ECU,511110265.0,1019497175.0,1530607440.0,508386910.0
2014,CHN,EGY,809463099.0,1814109381.0,2623572480.0,1004646282.0
2014,CHN,ESP,1664172466.0,3538296186.0,5202468652.0,1874123720.0
2014,CHN,FIN,597232301.0,1843805608.0,2441037909.0,1246573307.0
2014,CHN,FRA,11396019950.0,4747011198.0,16143031148.0,-6649008752.0
